Symbol,Name,Last Sale,Market Cap,Volume,Sector,Industry
WBA,Walgreens Boots Alliance Inc. Common Stock,$39.88,34452404462,7695968,Health Care,Medical/Nursing Services
WBAI,500.com Limited American Depositary Shares each representing 10 Class A shares,$9.00,387013401,5361972,Consumer Services,Services-Misc. Amusement & Recreation
WBK,Westpac Banking Corporation Common Stock,$14.90,53794474260,85515,Finance,Commercial Banks
WBS,Webster Financial Corporation Common Stock,$42.15,3801978430,304940,Finance,Major Banks
WBT,Welbilt Inc. Common Stock,$13.20,1868009563,2000332,Technology,Industrial Machinery/Components
WCC,WESCO International Inc. Common Stock,$78.50,3928361920,307251,Consumer Non-Durables,Telecommunications Equipment
WCN,Waste Connections Inc. Common Shares,$102.57,26965421807,677150,Public Utilities,Environmental Services
WD,Walker & Dunlop Inc Common Stock,$92.02,2873550869,100538,Finance,Finance: Consumer Services
WDAY,Workday Inc. Class A Common Stock,$239.61,57506400000,1329653,Technology,EDP Services
WDC,Western Digital Corporation Common Stock,$55.39,16852133043,15479810,Technology,Electronic Components
WDFC,WD-40 Company Common Stock,$265.68,3630474160,83367,Basic Industries,Major Chemicals
WDR,Waddell & Reed Financial Inc. Common Stock,$25.47,1592133724,369526,Finance,Investment Bankers/Brokers/Service
WEA,Western Asset Bond Fund Share of Beneficial Interest,$14.17,168103485,19008,,
WEC,WEC Energy Group Inc. Common Stock,$92.03,29029439888,1177058,Public Utilities,Power Generation
WELL,Welltower Inc. Common Stock,$64.62,26966240053,1424937,Consumer Services,Real Estate Investment Trusts
WEN,Wendy's Company (The) Common Stock,$21.92,4912683263,1205850,Consumer Services,Restaurants
WERN,Werner Enterprises Inc. Common Stock,$39.22,2710020658,537091,Transportation,Trucking Freight/Courier Services
WES,Western Midstream Partners LP Common Units Representing Limited Partner Interests,$13.82,5751833405,1173715,Public Utilities,Natural Gas Distribution
WETF,WisdomTree Investments Inc. Common Stock,$5.35,795981400,425798,Finance,Investment Bankers/Brokers/Service
WEX,WEX Inc. common stock,$203.53,8981786024,208088,Miscellaneous,Business Services
WEYS,Weyco Group Inc. Common Stock,$15.84,155556973,33092,Consumer Non-Durables,Apparel
WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock),$27.38,6591896350,20535,Finance,Commercial Banks
WFC,Wells Fargo & Company Common Stock,$30.18,1.25E+11,21081197,Finance,Major Banks
WGO,Winnebago Industries Inc. Common Stock,$59.94,2011256730,1151434,Consumer Non-Durables,Homebuilding
WH,Wyndham Hotels & Resorts Inc. Common Stock ,$59.44,5537847788,679283,Consumer Services,Hotels/Resorts
WHD,Cactus Inc. Class A Common Stock,$26.07,1964764638,271614,Energy,Metal Fabrications
WHF,WhiteHorse Finance Inc. Common Stock,$13.61,279631496,73468,,
WHG,Westwood Holdings Group Inc Common Stock,$14.50,121410574,26406,Finance,Investment Managers
WHR,Whirlpool Corporation Common Stock,$180.49,11289085649,535006,Consumer Durables,Consumer Electronics/Appliances
WIA,Western Asset Inflation-Linked Income Fund,$13.64,397644465,60672,,
WIFI,Boingo Wireless Inc. Common Stock,$12.72,566432844,253686,Consumer Services,Telecommunications Equipment
WILC,G. Willi-Food International  Ltd. Ordinary Shares,$21.41,282976334,14268,Consumer Non-Durables,Food Distributors
WIMI,WiMi Hologram Cloud Inc. American Depositary Share,$5.76,384679907,829628,Technology,Computer Software: Prepackaged Software
WINA,Winmark Corporation Common Stock,$185.80,694946997,4133,Consumer Services,Other Specialty Stores
WING,Wingstop Inc. Common Stock,$132.55,3934543286,335859,Consumer Services,Restaurants
WIRE,Encore Wire Corporation Common Stock,$60.57,1249661039,139984,Capital Goods,Metal Fabrications
WISH,ContextLogic Inc. Class A Common Stock,$18.24,12692142959,7855774,Consumer Services,Catalog/Specialty Distribution
WIT,Wipro Limited Common Stock,$5.65,32167903422,1047160,Technology,EDP Services
WIW,Western Asset Inflation-Linked Opportunities & Income Fund,$12.41,759295103,138392,,
WIX,Wix.com Ltd. Ordinary Shares,$249.96,13907839890,315950,Technology,Computer Software: Programming Data Processing
WK,Workiva Inc. Class A Common Stock,$91.62,4415742349,363317,Technology,Computer Software: Prepackaged Software
WKEY,WISeKey International Holding AG American Depositary Shares,$7.09,101860974,160968,Technology,EDP Services
WKHS,Workhorse Group Inc. Common Stock,$19.78,2384066725,13106793,Capital Goods,Auto Manufacturing
WLDN,Willdan Group Inc. Common Stock,$41.70,503483673,97199,Consumer Services,Military/Government/Technical
WLFC,Willis Lease Finance Corporation Common Stock,$30.46,182001881,18770,Consumer Durables,Industrial Specialties
WLK,Westlake Chemical Corporation Common Stock,$81.60,10422088925,150896,Basic Industries,Major Chemicals
WLKP,Westlake Chemical Partners LP Common Units representing limited partner interests,$23.84,839037953,342876,Basic Industries,Major Chemicals
WLL,Whiting Petroleum Corporation Common Stock (New),$25.00,951280250,371910,Energy,Oil & Gas Production
WLTW,Willis Towers Watson Public Limited Company Ordinary Shares,$210.68,27157794728,599159,Finance,Specialty Insurers
WM,Waste Management Inc. Common Stock,$117.93,49837948458,898548,Public Utilities,Environmental Services
WMB,Williams Companies Inc. (The) Common Stock,$20.05,24332393626,6848634,Public Utilities,Natural Gas Distribution
WMC,Western Asset Mortgage Capital Corporation Common Stock,$3.26,198249405,543876,Consumer Services,Real Estate Investment Trusts
WMG,Warner Music Group Corp. Class A Common Stock,$37.99,19376074423,783646,Consumer Services,Services-Misc. Amusement & Recreation
WMK,Weis Markets Inc. Common Stock,$47.81,1286014560,80353,Consumer Services,Food Chains
WMS,Advanced Drainage Systems Inc. Common Stock,$83.58,5890448771,271330,Capital Goods,Containers/Packaging
WMT,Walmart Inc. Common Stock,$144.15,4.08E+11,5938018,Consumer Services,Department/Specialty Retail Stores
WNC,Wabash National Corporation Common Stock,$17.23,912331567,207414,Capital Goods,Construction/Ag Equipment/Trucks
WNEB,Western New England Bancorp Inc. Common Stock,$6.89,175882401,42446,Finance,Savings Institutions
WNS,WNS (Holdings) Limited Sponsored ADR (Jersey),$72.05,3601823595,64247,Miscellaneous,Business Services
WNW,Wunong Net Technology Company Limited Ordinary Shares,$37.53,938250000,133111,Consumer Services,Catalog/Specialty Distribution
WOR,Worthington Industries Inc. Common Stock,$51.34,2708390360,317874,Capital Goods,Steel/Iron Ore
WORK,Slack Technologies Inc. Class A Common Stock,$42.24,24345139315,5930418,Technology,Computer Software: Prepackaged Software
WOW,WideOpenWest Inc. Common Stock,$10.67,926636353,234191,Consumer Services,Television Services
WPC,W. P. Carey Inc. REIT,$70.58,12379579265,577468,Consumer Services,Real Estate Investment Trusts
WPF,Foley Trasimene Acquisition Corp. Class A CommonStock,$11.18,1446412500,859020,Finance,Business Services
WPG,Washington Prime Group Inc. Common Stock,$6.51,135577722,984720,Consumer Services,Real Estate Investment Trusts
WPM,Wheaton Precious Metals Corp Common Shares (Canada),$41.74,18752967068,2023036,Basic Industries,Precious Metals
WPP,WPP plc American Depositary Shares,$54.08,13253181610,67497,Technology,Advertising
WPRT,Westport Fuel Systems Inc Common Shares,$5.33,730425748,1392298,Energy,Industrial Machinery/Components
WPX,WPX Energy Inc. Common Stock,$8.15,4572494827,4477226,Energy,Oil & Gas Production
WRAP,Wrap Technologies Inc. Common Stock,$4.83,179730178,635813,Capital Goods,Ordnance And Accessories
WRB,W.R. Berkley Corporation Common Stock,$66.42,11837432377,749440,Finance,Property-Casualty Insurers
WRE,Washington Real Estate Investment Trust Common Stock,$21.63,1781714644,349760,,
WRI,Weingarten Realty Investors Common Stock,$21.67,2776863967,875729,Consumer Services,Real Estate Investment Trusts
WRK,Westrock Company Common Stock,$43.53,11452292943,1368526,Consumer Durables,Containers/Packaging
WRLD,World Acceptance Corporation Common Stock,$102.22,702549985,42125,Finance,Finance: Consumer Services
WSBC,WesBanco Inc. Common Stock,$29.96,2013876327,180962,Finance,Major Banks
WSBF,Waterstone Financial Inc. Common Stock (MD),$18.82,473543872,35838,Finance,Savings Institutions
WSC,WillScot Mobile Mini Holdings Corp. Class A Common Stock,$23.17,5284531810,707100,,
WSFS,WSFS Financial Corporation Common Stock,$44.88,2262057513,249161,Finance,Major Banks
WSM,Williams-Sonoma Inc. Common Stock (DE),$101.84,7799692997,618562,Consumer Services,Home Furnishings
WSO,Watsco Inc. Common Stock,$226.55,8718141730,100375,Consumer Durables,Industrial Machinery/Components
WSR,Whitestone REIT Common Shares,$7.97,337563492,272916,Consumer Services,Real Estate Investment Trusts
WST,West Pharmaceutical Services Inc. Common Stock,$283.31,20944311632,455559,Basic Industries,Specialty Chemicals
WTBA,West Bancorporation Common Stock,$19.30,317856950,26530,Finance,Major Banks
WTFC,Wintrust Financial Corporation Common Stock,$61.09,3520977620,212762,Finance,Major Banks
WTM,White Mountains Insurance Group Ltd. Common Stock,"$1,000.66",3104058327,12146,Finance,Property-Casualty Insurers
WTRE,Watford Holdings Ltd. Common Shares,$34.60,688089473,106179,,
WTRG,Essential Utilities Inc. Common Stock,$47.29,11598899970,619774,Public Utilities,Water Supply
WTS,Watts Water Technologies Inc. Class A Common Stock,$121.70,4094379874,64320,Capital Goods,Metal Fabrications
WTTR,Select Energy Services Inc. Class A Common Stock,$4.10,422485435,252425,Energy,Oilfield Services/Equipment
WU,Western Union Company (The) Common Stock,$21.94,9019989277,1874125,Miscellaneous,Business Services
WVE,Wave Life Sciences Ltd. Ordinary Shares,$7.87,383881475,596222,Health Care,Major Pharmaceuticals
WW,WW International Inc. Common Stock,$24.40,1661483206,2446409,Consumer Services,Other Consumer Services
WWD,Woodward Inc. Common Stock,$121.53,7645213858,196253,Energy,Industrial Machinery/Components
WWE,World Wrestling Entertainment Inc. Class A Common Stock,$48.05,3738000451,756397,Consumer Services,Movies/Entertainment
WWW,Wolverine World Wide Inc. Common Stock,$31.25,2564743156,366012,Consumer Non-Durables,Shoe Manufacturing
WY,Weyerhaeuser Company Common Stock,$33.53,25027563190,2633355,Consumer Services,Real Estate Investment Trusts
WYND,Wyndham Destinations Inc. Common  Stock,$44.86,3851738187,388528,Consumer Services,Hotels/Resorts
WYNN,Wynn Resorts Limited Common stock,$112.83,12171040024,2103572,Consumer Services,Hotels/Resorts
X,United States Steel Corporation Common Stock,$16.77,3696178702,6677140,Basic Industries,Steel/Iron Ore
XAN,Exantas Capital Corp.,$3.99,128052367,303573,Consumer Services,Real Estate Investment Trusts
XBIT,XBiotech Inc. Common Stock,$15.65,457928593,112696,Health Care,Major Pharmaceuticals
XEC,Cimarex Energy Co Common Stock,$37.51,3824643796,714754,Energy,Oil & Gas Production
XEL,Xcel Energy Inc. Common Stock,$66.67,35821975876,1743397,Public Utilities,Power Generation
XENE,Xenon Pharmaceuticals Inc. Common Shares,$15.38,538413289,175970,Health Care,Major Pharmaceuticals
XENT,Intersect ENT Inc. Common Stock,$22.90,749265421,146939,Health Care,Medical/Dental Instruments
XERS,Xeris Pharmaceuticals Inc. Common Stock,$4.92,240964055,1645040,Health Care,Major Pharmaceuticals
XFOR,X4 Pharmaceuticals Inc. Common Stock,$6.43,104723127,158298,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
XGN,Exagen Inc. Common Stock,$13.20,167008222,32516,Health Care,Medical Specialities
XHR,Xenia Hotels & Resorts Inc. Common Stock,$15.20,1728706883,302596,Consumer Services,Hotels/Resorts
XL,XL Fleet Corp. Class A Common Stock,$23.73,682237500,19709689,Capital Goods,Auto Parts:O.E.M.
XLNX,Xilinx Inc. Common Stock,$141.77,34750905819,1236254,Technology,Semiconductors
XLRN,Acceleron Pharma Inc. Common Stock,$127.94,7708642415,265310,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
XNCR,Xencor Inc. Common Stock,$43.63,2506770551,163402,Health Care,Major Pharmaceuticals
XOM,Exxon Mobil Corporation Common Stock,$41.22,1.74E+11,22786478,Energy,Integrated oil Companies
XOMA,XOMA Corporation Common Stock,$44.13,486407171,64705,Health Care,Major Pharmaceuticals
XONE,The ExOne Company Common Stock,$9.49,182089280,312739,Capital Goods,Industrial Machinery/Components
XP,XP Inc. Class A Common Stock,$39.67,21889918932,456402,Finance,Investment Bankers/Brokers/Service
XPEL,XPEL Inc. Common Stock,$51.56,1423705501,154940,Capital Goods,Industrial Specialties
XPER,Xperi Holding Corporation Common Stock,$20.90,2209289467,418377,Technology,Semiconductors
XPEV,XPeng Inc. American depositary shares each representing two Class A ordinary shares,$42.83,30545529081,21960245,Capital Goods,Auto Manufacturing
XPO,XPO Logistics Inc.,$119.20,10896753347,656728,Consumer Services,Transportation Services
XPOA,DPCM Capital Inc. Class A Common Stock,$10.41,402086250,178276,Finance,Business Services
XRAY,DENTSPLY SIRONA Inc. Common Stock,$52.36,11443553361,607136,Health Care,Medical/Dental Instruments
XRX,Xerox Holdings Corporation Common Stock,$23.19,4600546573,1514087,Technology,Computer peripheral equipment
XYL,Xylem Inc. Common Stock New,$101.79,18345814160,504241,Capital Goods,Fluid Controls
Y,Alleghany Corporation Common Stock,$603.69,8530380572,84793,Finance,Property-Casualty Insurers
YAC,Yucaipa Acquisition Corporation Class A Ordinary Shares,$10.10,435562500,107442,Finance,Business Services
YALA,Yalla Group Limited American Depositary Shares each representing one Class A Ordinary Share,$14.33,2052487763,2019627,,
YELP,Yelp Inc. Common Stock,$32.67,2417452260,1544523,Consumer Services,Other Consumer Services
YETI,YETI Holdings Inc. Common Stock,$68.47,5962523438,656120,Consumer Non-Durables,Recreational Products/Toys
YEXT,Yext Inc. Common Stock,$15.72,1922030889,625719,Technology,EDP Services
YGMZ,MingZhu Logistics Holdings Limited Ordinary Shares,$10.16,121920000,182942,Consumer Services,Transportation Services
YI,111 Inc. American Depositary Shares,$6.95,572397767,627226,Health Care,Medical/Nursing Services
YMAB,Y-mAbs Therapeutics Inc. Common Stock,$49.51,2005831158,126710,Health Care,Major Pharmaceuticals
YMTX,Yumanity Therapeutics Inc. Common Stock,$17.00,177428167,62814,,
YNDX,Yandex N.V. Class A Ordinary Shares,$69.58,24358178144,891933,Technology,Computer Software: Programming Data Processing
YORW,York Water Company (The) Common Stock,$46.60,608128043,19369,Public Utilities,Water Supply
YPF,YPF Sociedad Anonima Common Stock,$4.70,1848570127,1190347,Energy,Integrated oil Companies
YQ,17 Education & Technology Group Inc. American Depositary Shares,$12.81,2406563819,681187,Consumer Services,Other Consumer Services
YRCW,YRC Worldwide Inc. Common Stock,$4.43,236034188,872395,Transportation,Trucking Freight/Courier Services
YRD,Yiren Digital Ltd. American Depositary Shares each representing two ordinary shares,$3.34,309973717,79070,Finance,Finance: Consumer Services
YSAC,Yellowstone Acquisition Company Class A Common Stock,$10.12,172026055,8748,Finance,Business Services
YSG,Yatsen Holding Limited American Depositary Shares each representing four Class A ordinary shares,$17.00,11313175980,1879428,Consumer Non-Durables,Package Goods/Cosmetics
YUM,Yum! Brands Inc.,$108.56,32749092518,1651799,Consumer Services,Restaurants
YUMC,Yum China Holdings Inc. Common Stock,$57.09,23940372652,753687,Consumer Services,Restaurants
YY,JOYY Inc. American Depositary Shares,$79.98,6477060810,518169,Technology,EDP Services
Z,Zillow Group Inc. Class C Capital Stock,$129.80,30200926974,2202858,Miscellaneous,Business Services
ZAGG,ZAGG Inc Common Stock (Delaware),$4.17,124468270,366015,Consumer Services,Other Specialty Stores
ZBH,Zimmer Biomet Holdings Inc. Common Stock,$154.09,31939524804,499190,Health Care,Industrial Specialties
ZBRA,Zebra Technologies Corporation Class A Common Stock,$384.33,20491094318,176519,Technology,Industrial Machinery/Components
ZEAL,Zealand Pharma A/S American Depositary Shares,$35.94,1427922544,255,Health Care,Major Pharmaceuticals
ZEN,Zendesk Inc. Common Stock,$143.12,16698766728,710787,Technology,EDP Services
ZEUS,Olympic Steel Inc. Common Stock,$13.33,147628417,38388,Basic Industries,Metal Fabrications
ZG,Zillow Group Inc. Class A Common Stock,$135.94,31629537849,564717,Miscellaneous,Business Services
ZGNX,Zogenix Inc. Common Stock,$19.99,1112905889,1005763,Health Care,Major Pharmaceuticals
ZI,ZoomInfo Technologies Inc. Class A Common Stock,$48.23,18776470302,2137585,Technology,Computer Software: Prepackaged Software
